Billable Flag,Date,Department,Employee,Expense Subtype,Expense Type,Expense Amount
N,2/20/19 0:00,Engineering,Padriac Whitsey,Dinner,Meals,24.45
N,2/20/19 0:00,Engineering,Padriac Whitsey,Dinner,Meals,34.88
N,4/3/19 0:00,Engineering,Padriac Whitsey,Dinner,Meals,12.12
N,4/3/19 0:00,Engineering,Padriac Whitsey,Dinner,Meals,15.02
N,4/3/19 0:00,Engineering,Padriac Whitsey,Dinner,Meals,24.85
N,4/3/19 0:00,Engineering,Padriac Whitsey,Dinner,Meals,38.37
N,1/13/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,31.89
N,1/13/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,35.42
N,1/13/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,83.36
N,1/30/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,40.75
N,2/5/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,18.47
N,2/5/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,21.06
N,2/5/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,25.69
N,2/20/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,24.45
N,2/20/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,34.88
N,4/3/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,12.12
N,4/3/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,15.02
N,4/3/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,24.85
N,4/3/20 0:00,Engineering,Padriac Whitsey,Dinner,Meals,38.37
N,6/15/19 0:00,Engineering,Pippa Emslie,Dinner,Meals,34.84
N,6/15/20 0:00,Engineering,Pippa Emslie,Dinner,Meals,34.84
N,1/22/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,10.1
N,1/22/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,19.2
N,4/13/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,14.55
N,4/13/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,17.38
N,5/22/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,12.44
N,5/22/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,27.35
N,5/22/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,28.89
N,7/13/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,27.56
N,7/13/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,35.9
N,7/13/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,60.92
N,7/13/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,114.94
N,7/31/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,11.68
N,7/31/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,18.47
N,7/31/19 0:00,Engineering,Sayre Zapater,Dinner,Meals,18.55
N,1/22/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,19.2
N,4/13/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,14.55
N,4/13/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,17.38
N,5/22/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,12.44
N,5/22/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,27.35
N,5/22/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,28.89
N,7/13/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,27.56
N,7/13/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,35.9
N,7/13/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,60.92
N,7/13/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,114.94
N,7/31/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,11.68
N,7/31/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,18.47
N,7/31/20 0:00,Engineering,Sayre Zapater,Dinner,Meals,18.55
N,12/17/19 0:00,Engineering,Shalom MacLaverty,Dinner,Meals,16.67
N,12/17/20 0:00,Engineering,Shalom MacLaverty,Dinner,Meals,16.67
N,1/23/19 0:00,Engineering,Silvie Fincher,Dinner,Meals,20.72
N,1/23/19 0:00,Engineering,Silvie Fincher,Dinner,Meals,31.44
N,1/23/20 0:00,Engineering,Silvie Fincher,Dinner,Meals,20.72
N,1/23/20 0:00,Engineering,Silvie Fincher,Dinner,Meals,31.44
N,1/22/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,52.31
N,2/12/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,28.52
N,3/25/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,17.52
N,3/25/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,33.12
N,3/25/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,42.72
N,5/18/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,35.59
N,5/18/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,38.36
N,6/18/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,11.95
N,7/31/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,21.58
N,9/21/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,56.12
N,9/21/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,56.47
N,11/2/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,26.5
N,11/2/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,31.68
N,11/2/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,65.07
N,12/1/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,50.74
N,12/1/19 0:00,Engineering,Stesha Gianotti,Dinner,Meals,59.59
N,1/22/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,52.31
N,2/12/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,28.52
N,3/25/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,17.52
N,3/25/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,33.12
N,3/25/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,42.72
N,5/18/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,35.59
N,5/18/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,38.36
N,6/18/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,11.95
N,7/31/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,21.58
N,9/21/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,56.12
N,9/21/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,56.47
N,11/2/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,26.5
N,11/2/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,31.68
N,11/2/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,65.07
N,12/1/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,50.74
N,12/1/20 0:00,Engineering,Stesha Gianotti,Dinner,Meals,59.59
N,10/28/19 0:00,Engineering,Winifred Lazell,Dinner,Meals,53.3
N,10/28/19 0:00,Engineering,Winifred Lazell,Dinner,Meals,64.85
N,10/28/20 0:00,Engineering,Winifred Lazell,Dinner,Meals,53.3
N,10/28/20 0:00,Engineering,Winifred Lazell,Dinner,Meals,64.85
N,6/9/19 0:00,Engineering,Claribel Dunseath,Group Meal - External,Meals,55.58
N,11/10/19 0:00,Engineering,Claribel Dunseath,Group Meal - External,Meals,34.27
N,11/10/19 0:00,Engineering,Claribel Dunseath,Group Meal - External,Meals,55.67
N,6/9/20 0:00,Engineering,Claribel Dunseath,Group Meal - External,Meals,55.58
N,11/10/20 0:00,Engineering,Claribel Dunseath,Group Meal - External,Meals,34.27
N,11/10/20 0:00,Engineering,Claribel Dunseath,Group Meal - External,Meals,55.67
N,3/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,39.8
N,4/21/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,110.21
N,5/18/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,50.38
N,5/18/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,168.31
N,6/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,344.03
N,8/20/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,85.88
N,9/11/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,21.35
N,11/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,40.91
N,3/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,39.8
N,4/21/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,110.21
N,5/18/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,50.38
N,5/18/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,168.31
N,6/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,344.03
N,8/20/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,85.88
N,9/11/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,21.35
N,11/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - External,Meals,40.91
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - External,Meals,78.95
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - External,Meals,78.95
N,5/19/19 0:00,Engineering,Olenka Rosas,Group Meal - External,Meals,101.03
N,5/19/20 0:00,Engineering,Olenka Rosas,Group Meal - External,Meals,101.03
N,2/12/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,14.76
N,2/12/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,23.15
N,9/21/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,10.01
N,11/2/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,512.47
N,12/1/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,14.83
N,12/1/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,17.18
N,12/1/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,18.19
N,12/1/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,49
N,12/1/19 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,51.48
N,2/12/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,14.76
N,2/12/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,23.15
N,11/2/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,512.47
N,12/1/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,14.83
N,12/1/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,17.18
N,12/1/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,18.19
N,12/1/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,49
N,12/1/20 0:00,Engineering,Stesha Gianotti,Group Meal - External,Meals,51.48
N,12/18/19 0:00,Engineering,Claribel Dunseath,Group Meal - Internal,Meals,30.23
N,12/18/20 0:00,Engineering,Claribel Dunseath,Group Meal - Internal,Meals,30.23
N,1/14/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,14.14
N,1/14/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,20.84
N,1/14/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,485.93
N,2/12/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,49.4
N,2/12/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,106.18
N,2/12/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,170.84
N,2/12/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,849.43
N,3/7/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,366.2
N,3/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,22.67
N,3/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,79.59
N,3/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,271.44
N,3/31/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,44.35
N,4/21/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,63.08
N,4/21/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,615.83
N,5/18/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,142.14
N,5/18/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,806.38
N,6/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,28.27
N,6/15/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,47.07
N,7/26/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,41.23
N,7/26/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,270.21
N,8/7/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,114.77
N,8/7/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,318.74
N,8/7/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,743.77
N,8/20/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,125.68
N,9/11/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,66.33
N,9/11/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,88.02
N,9/11/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,97.22
N,9/11/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,130.42
N,10/11/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,55.35
N,10/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,36.24
N,10/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,99.6
N,10/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,161.12
N,11/5/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,20.15
N,11/5/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,27.02
N,11/5/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,44.77
N,11/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,48.37
N,11/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,68.2
N,11/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,81.27
N,11/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,84.98
N,11/25/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,189.55
N,12/21/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,18.56
N,12/21/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,49.62
N,12/21/19 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,212.54
N,1/14/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,14.14
N,1/14/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,20.84
N,1/14/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,485.93
N,2/12/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,49.4
N,2/12/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,106.18
N,2/12/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,170.84
N,2/12/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,849.43
N,3/7/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,366.2
N,3/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,22.67
N,3/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,79.59
N,3/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,271.44
N,3/31/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,44.35
N,4/21/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,63.08
N,4/21/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,615.83
N,5/18/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,142.14
N,5/18/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,806.38
N,6/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,28.27
N,6/15/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,47.07
N,7/26/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,41.23
N,7/26/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,270.21
N,8/7/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,114.77
N,8/7/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,318.74
N,8/7/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,743.77
N,8/20/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,125.68
N,9/11/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,66.33
N,9/11/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,88.02
N,9/11/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,97.22
N,9/11/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,130.42
N,10/11/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,55.35
N,10/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,36.24
N,10/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,99.6
N,10/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,161.12
N,11/5/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,20.15
N,11/5/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,27.02
N,11/5/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,44.77
N,11/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,48.37
N,11/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,68.2
N,11/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,81.27
N,11/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,84.98
N,11/25/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,189.55
N,12/21/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,18.56
N,12/21/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,49.62
N,12/21/20 0:00,Engineering,Cortney Gosneye,Group Meal - Internal,Meals,212.54
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,14.77
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,18.04
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,21.72
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,23.99
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,25.11
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,25.51
N,5/20/19 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,50.56
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,14.77
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,18.04
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,21.72
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,23.99
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,25.11
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,25.51
N,5/20/20 0:00,Engineering,Nil Hamm,Group Meal - Internal,Meals,50.56
N,1/20/19 0:00,Engineering,Olenka Rosas,Group Meal - Internal,Meals,37.13
N,4/14/19 0:00,Engineering,Olenka Rosas,Group Meal - Internal,Meals,336.4
N,1/20/20 0:00,Engineering,Olenka Rosas,Group Meal - Internal,Meals,37.13
N,4/14/20 0:00,Engineering,Olenka Rosas,Group Meal - Internal,Meals,336.4
N,1/15/19 0:00,Engineering,Pippa Emslie,Group Meal - Internal,Meals,38.85
N,1/15/20 0:00,Engineering,Pippa Emslie,Group Meal - Internal,Meals,38.85
N,1/22/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,11.37
N,1/22/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,16.42
N,1/22/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,18.44
N,1/22/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,20.18
N,1/22/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,27.53
N,1/22/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,81.82
N,6/18/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,43.93
N,7/31/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,30.31
N,7/31/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,40.33
N,7/31/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,173.11
N,12/1/19 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,46.81
N,1/22/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,11.37
N,1/22/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,16.42
N,1/22/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,18.44
N,1/22/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,20.18
N,1/22/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,27.53
N,1/22/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,81.82
N,6/18/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,43.93
N,7/31/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,30.31
N,7/31/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,40.33
N,7/31/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,173.11
N,12/1/20 0:00,Engineering,Stesha Gianotti,Group Meal - Internal,Meals,46.81
N,6/9/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,23.22
N,6/9/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,27.94
N,8/4/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,21.61
N,8/4/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,33.06
N,11/10/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,19.55
N,11/10/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,37.03
N,12/18/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,42.61
N,12/18/19 0:00,Engineering,Claribel Dunseath,Lunch,Meals,56.31
N,6/9/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,23.22
N,6/9/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,27.94
N,8/4/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,21.61
N,8/4/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,33.06
N,11/10/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,19.55
N,11/10/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,37.03
N,12/18/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,42.61
N,12/18/20 0:00,Engineering,Claribel Dunseath,Lunch,Meals,56.31
N,1/14/19 0:00,Engineering,Cortney Gosneye,Lunch,Meals,12.88
N,2/12/19 0:00,Engineering,Cortney Gosneye,Lunch,Meals,12.55
N,3/15/19 0:00,Engineering,Cortney Gosneye,Lunch,Meals,11.77
N,3/31/19 0:00,Engineering,Cortney Gosneye,Lunch,Meals,10.86
N,8/20/19 0:00,Engineering,Cortney Gosneye,Lunch,Meals,10.53
N,1/14/20 0:00,Engineering,Cortney Gosneye,Lunch,Meals,12.88
N,2/12/20 0:00,Engineering,Cortney Gosneye,Lunch,Meals,12.55
N,3/15/20 0:00,Engineering,Cortney Gosneye,Lunch,Meals,11.77
N,4/17/19 0:00,Engineering,Grannie Eales,Lunch,Meals,12.12
N,5/3/19 0:00,Engineering,Grannie Eales,Lunch,Meals,13.68
N,7/18/19 0:00,Engineering,Grannie Eales,Lunch,Meals,10.27
N,4/17/20 0:00,Engineering,Grannie Eales,Lunch,Meals,12.12
N,5/3/20 0:00,Engineering,Grannie Eales,Lunch,Meals,13.68
N,9/23/19 0:00,Engineering,Jessee Lockney,Lunch,Meals,17.6
N,10/26/19 0:00,Engineering,Jessee Lockney,Lunch,Meals,10.9
N,10/26/19 0:00,Engineering,Jessee Lockney,Lunch,Meals,11.02
N,9/23/20 0:00,Engineering,Jessee Lockney,Lunch,Meals,17.6
N,1/2/19 0:00,Engineering,Malina Kaye,Lunch,Meals,10.1
N,1/2/19 0:00,Engineering,Malina Kaye,Lunch,Meals,21.5
N,1/2/20 0:00,Engineering,Malina Kaye,Lunch,Meals,21.5
N,5/20/19 0:00,Engineering,Nil Hamm,Lunch,Meals,17.85
N,5/20/19 0:00,Engineering,Nil Hamm,Lunch,Meals,38.52
N,6/12/19 0:00,Engineering,Nil Hamm,Lunch,Meals,14.13
N,6/12/19 0:00,Engineering,Nil Hamm,Lunch,Meals,23.54
N,5/20/20 0:00,Engineering,Nil Hamm,Lunch,Meals,17.85
N,5/20/20 0:00,Engineering,Nil Hamm,Lunch,Meals,38.52
N,6/12/20 0:00,Engineering,Nil Hamm,Lunch,Meals,14.13
N,6/12/20 0:00,Engineering,Nil Hamm,Lunch,Meals,23.54
N,1/20/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,12.38
N,1/20/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,21.97
N,2/16/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,12.1
N,5/7/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,14.59
N,5/7/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,17.26
N,5/7/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,240.77
N,8/3/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,17.27
N,11/4/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,20.21
N,11/4/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,28.27
N,11/4/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,43.88
N,11/23/19 0:00,Engineering,Olenka Rosas,Lunch,Meals,25.07
N,1/20/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,12.38
N,1/20/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,21.97
N,2/16/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,12.1
N,5/7/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,14.59
N,5/7/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,17.26
N,5/7/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,240.77
N,8/3/20 0:00,Engineering,Olenka Rosas,Lunch,Meals,17.27
